"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...150",-1.5,1,-0.2,-0.5,1,0.9883703,0.9354753,0.9580945,0.9609334,0.9371434,0.9897479,0.9380134,0.9576022,0.9575561,0.9639381,0.9354244,0.9883505,0.9356083,0.9574586,0.9609093,0.9371175,0.052895,-0.0226192,-0.00283890000000009,0.0237900000000001,0.052895,-0.0195888,-0.006382,0.0237900000000001,0.000512699999999922,-0.00303039999999999,0.000466599999999984,0.9941307,0.9550641,0.2087688,0.2087688,0.993618,0.9545514,0.1536343,0.150257,0.0517345,-0.0195888,-0.006382,0.0285137,-0.00309659999999989,-0.00303039999999999,0.0527422000000001,-0.0218503000000001,-0.00345069999999992,0.0237917999999999,-6.09999999989785e-06,-0.00076889999999985
"Ys0...151",-1.5,1,-0.2,0,1,0.9884207,0.9360091,0.9588863,0.9621582,0.942438,0.9900048,0.9388989,0.9583195,0.9582743,0.9656305,0.9425708,0.9884015,0.9361307,0.9581784,0.9621222,0.9424832,0.0524116,-0.0228771999999999,-0.00327189999999999,0.0197202,0.0524116,-0.0194206,-0.00735619999999992,0.0197202,0.000627700000000009,-0.00345659999999992,0.000582500000000041,0.9932715,0.9554297,0.2055632,0.2055632,0.9926438,0.954802,0.1483065,0.1444226,0.0511059,-0.0194206,-0.00735619999999992,0.0230596999999999,-0.00145129999999993,-0.00345659999999992,0.0522708000000001,-0.0220477,-0.00394380000000005,0.0196390000000001,6.43999999999645e-05,-0.000829499999999928
"Ys0...152",-1.5,1,-0.2,0.5,1,0.9884527,0.9363415,0.9593921,0.9629346,0.9471001,0.9901658,0.939466,0.9587781,0.9587356,0.9666827,0.9489386,0.9884376,0.9364752,0.9586266,0.962902,0.947152,0.0521111999999999,-0.0230505999999999,-0.0035425,0.0158345,0.0521111999999999,-0.0193120999999999,-0.00794709999999998,0.0158345,0.000666100000000003,-0.00373849999999998,0.000623600000000057,0.992719,0.9556536,0.2035118,0.2035118,0.9920529,0.9549875,0.1449644,0.1407654,0.0506998,-0.0193120999999999,-0.00794709999999998,0.0177441,0.000125399999999942,-0.00373849999999998,0.0519624000000001,-0.0221514,-0.00427540000000004,0.01575,6.69999999999282e-05,-0.000899199999999878
"Ys0...153",-1.5,1,-0.2,1,1,0.9884737,0.9365572,0.9597042,0.9634279,0.9508217,0.9902755,0.9398281,0.9590587,0.9590177,0.9673317,0.9540169,0.9884592,0.9366869,0.9589173,0.9633939,0.9508841,0.0519165,-0.023147,-0.0037237,0.0126062,0.0519165,-0.0192306,-0.00831400000000004,0.0126062,0.000673900000000005,-0.00391640000000004,0.000632899999999936,0.9923599,0.9557878,0.2022264,0.2022264,0.991686,0.9551139,0.142891,0.1384808,0.0504473999999999,-0.0192306,-0.00831400000000004,0.0133148000000001,0.00139339999999999,-0.00391640000000004,0.0517723,-0.0222304,-0.00447660000000005,0.0125098,7.69000000000464e-05,-0.000916600000000045
"Ys0...154",-1.5,1,-0.2,1.5,1,0.9884855,0.9366884,0.9599057,0.9637314,0.953535,0.990339,0.9400495,0.9592427,0.9591933,0.9677428,0.9576986,0.9884707,0.9368199,0.9590853,0.9636961,0.9535661,0.0517971,-0.0232173,-0.00382570000000004,0.0101964,0.0517971,-0.0191932,-0.00854949999999999,0.0101964,0.00069969999999997,-0.00402409999999997,0.000650299999999993,0.9921502,0.9558816,0.2014156,0.2014156,0.9914505,0.9551819,0.1415897,0.1370516,0.0502895,-0.0191932,-0.00854949999999999,0.0100442000000001,0.00231009999999998,-0.00402409999999997,0.0516508,-0.0222654,-0.00461080000000003,0.0101300000000001,4.58999999999321e-05,-0.000951900000000006
"Ys0...155",-1.5,1,0.2,-1.5,1,0.9882136,0.9335507,0.9545971,0.9563696,0.9271779,0.9887856,0.9346599,0.9548953,0.9548467,0.9577027,0.9218742,0.9881619,0.9336636,0.9547591,0.9562999,0.9271467,0.0546629000000001,-0.0210464,-0.00177250000000007,0.0291917,0.0546629000000001,-0.0202354,-0.00285599999999997,0.0291917,0.000272499999999898,-0.000811000000000006,0.000223899999999944,0.9974165,0.9537861,0.2208896,0.2208896,0.997144,0.9535136,0.1733783,0.1718554,0.0541257000000001,-0.0202354,-0.00285599999999997,0.0358285,-0.00587570000000004,-0.000811000000000006,0.0544983,-0.0210954999999999,-0.00154080000000001,0.0291532,2.04999999999789e-05,4.90999999999131e-05
"Ys0...156",-1.5,1,0.2,-1,1,0.9883301,0.9347169,0.9560192,0.9590926,0.93184,0.9893539,0.936646,0.956497,0.9564535,0.961397,0.928242,0.988272,0.9348248,0.9563522,0.9590148,0.9318155,0.0536132,-0.0213023,-0.0030734,0.0272526,0.0536132,-0.0198510000000001,-0.00494349999999999,0.0272526,0.000418800000000052,-0.00145129999999993,0.000375299999999967,0.9954753,0.9545679,0.213714,0.213714,0.9950565,0.9541491,0.1616599,0.1590208,0.0527079,-0.0198510000000001,-0.00494349999999999,0.0331549999999999,-0.00462180000000001,-0.00145129999999993,0.0534472,-0.0215274,-0.00266259999999996,0.0271992999999999,3.3599999999967e-05,0.000225099999999978
"Ys0...157",-1.5,1,0.2,-0.5,1,0.9884076,0.9355136,0.957002,0.9609334,0.9371434,0.9897454,0.9380034,0.9576022,0.9575542,0.9639381,0.9354244,0.9883505,0.9356083,0.9574586,0.9609093,0.9371175,0.0528940000000001,-0.0214884000000001,-0.00393140000000003,0.0237900000000001,0.0528940000000001,-0.0195987999999999,-0.0063839,0.0237900000000001,0.000562899999999811,-0.00188960000000016,0.000514899999999874,0.994179,0.9551124,0.2087888,0.2087888,0.9936161,0.9545495,0.1536362,0.150257,0.051742,-0.0195987999999999,-0.0063839,0.0285137,-0.00305679999999986,-0.00188960000000016,0.0527422000000001,-0.0218503000000001,-0.00345069999999992,0.0237917999999999,3.120000000012e-05,0.000361900000000026
"Ys0...158",-1.5,1,0.2,0,1,0.9884556,0.9360432,0.9576344,0.9621582,0.942438,0.9900003,0.9388854,0.9583195,0.9582693,0.9656305,0.9425708,0.9884015,0.9361307,0.9581784,0.9621222,0.9424832,0.0524124,-0.0215912,-0.00452379999999997,0.0197202,0.0524124,-0.0194341,-0.00736119999999996,0.0197202,0.000680299999999967,-0.00215710000000002,0.000630099999999967,0.9933191,0.9554773,0.2055902,0.2055902,0.9926388,0.954797,0.1483115,0.1444226,0.0511149000000001,-0.0194341,-0.00736119999999996,0.0230596999999999,-0.00141190000000002,-0.00215710000000002,0.0522708000000001,-0.0220477,-0.00394380000000005,0.0196390000000001,9.92999999999133e-05,0.000456499999999971
"Ys0...159",-1.5,1,0.2,0.5,1,0.9884873,0.9363757,0.9580307,0.9629346,0.9471001,0.990162,0.939458,0.9587781,0.9587315,0.9666827,0.9489386,0.9884376,0.9364752,0.9586266,0.962902,0.947152,0.0521115999999999,-0.021655,-0.00490389999999996,0.0158345,0.0521115999999999,-0.0193201,-0.00795120000000005,0.0158345,0.000712400000000057,-0.00233490000000003,0.00066580000000005,0.9927612,0.9556958,0.2035278,0.2035278,0.9920488,0.9549834,0.1449685,0.1407654,0.050704,-0.0193201,-0.00795120000000005,0.0177441,0.000163799999999936,-0.00233490000000003,0.0519624000000001,-0.0221514,-0.00427540000000004,0.01575,0.000101599999999924,0.000496400000000063
"Ys0...160",-1.5,1,0.2,1,1,0.9885073,0.9365923,0.9582816,0.9634279,0.9508217,0.9902696,0.939819,0.9590587,0.9590195,0.9673317,0.9540169,0.9884592,0.9366869,0.9589173,0.9633939,0.9508841,0.0519149999999999,-0.0216892999999999,-0.00514630000000005,0.0126062,0.0519149999999999,-0.0192397000000001,-0.00831219999999999,0.0126062,0.000716300000000114,-0.00244959999999983,0.000677100000000097,0.9924041,0.955832,0.2022446,0.2022446,0.9916878,0.9551157,0.1428892,0.1384808,0.0504506,-0.0192397000000001,-0.00831219999999999,0.0133148000000001,0.00143289999999996,-0.00244959999999983,0.0517723,-0.0222304,-0.00447660000000005,0.0125098,0.000110500000000013,0.000541100000000072
"Ys0...161",-1.5,1,0.2,1.5,1,0.9885209,0.9367239,0.9584381,0.9637314,0.953535,0.9903328,0.9400375,0.9592427,0.9591996,0.9677428,0.9576986,0.9884707,0.9368199,0.9590853,0.9636961,0.9535661,0.051797,-0.0217141999999999,-0.00529330000000006,0.0101964,0.051797,-0.0192052,-0.00854319999999997,0.0101964,0.000740900000000044,-0.00250899999999987,0.000697800000000082,0.9921977,0.9559291,0.2014396,0.2014396,0.9914568,0.9551882,0.1415834,0.1370516,0.0502953,-0.0192052,-0.00854319999999997,0.0100442000000001,0.00235169999999996,-0.00250899999999987,0.0516508,-0.0222654,-0.00461080000000003,0.0101300000000001,8.12999999999509e-05,0.000551200000000085
"Ys0...162",-1.5,1,0.75,-1.5,1,NA,NA,NA,0.9563036,0.9272565,NA,NA,0.9548578,NA,0.9576559,0.9218142,0.9881246,0.9336148,0.9549341,0.9564387,0.9272315,NA,NA,NA,0.0290471,NA,NA,NA,0.0290471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358417,NA,NA,0.0545098000000001,-0.0213193,-0.00150459999999997,0.0292072,NA,NA
"Ys0...163",-1.5,1,0.75,-1,1,NA,NA,NA,0.9590004,0.9319132,NA,NA,0.9564595,NA,0.9613362,0.9281403,0.9882431,0.9347905,0.9565544,0.9591781,0.9319359,NA,NA,NA,0.0270872,NA,NA,NA,0.0270872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331958999999999,NA,NA,0.0534526000000001,-0.0217639000000001,-0.00262370000000001,0.0272422,NA,NA
"Ys0...164",-1.5,1,0.75,-0.5,1,NA,NA,NA,0.9608625,0.9371585,NA,NA,0.9575503,NA,0.9638758,0.9353015,0.988324,0.935604,0.9576486,0.9610356,0.9372433,NA,NA,NA,0.0237039999999999,NA,NA,NA,0.0237039999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285742999999999,NA,NA,0.05272,-0.0220446,-0.00338700000000003,0.0237923,NA,NA
"Ys0...165",-1.5,1,0.75,0,1,NA,NA,NA,0.9621098,0.9425064,NA,NA,0.9582703,NA,0.9655268,0.9425177,0.988375,0.9361324,0.9583643,0.9622553,0.9424617,NA,NA,NA,0.0196034,NA,NA,NA,0.0196034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0230091,NA,NA,0.0522426,-0.0222319,-0.00389100000000009,0.0197936000000001,NA,NA
"Ys0...166",-1.5,1,0.75,0.5,1,NA,NA,NA,0.962889,0.9471631,NA,NA,0.958714,NA,0.9665839,0.9488438,0.9884089,0.9364581,0.9588297,0.9630439,0.9471661,NA,NA,NA,0.0157259,NA,NA,NA,0.0157259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177401,NA,NA,0.0519508000000001,-0.0223716,-0.00421419999999995,0.0158777999999999,NA,NA
"Ys0...167",-1.5,1,0.75,1,1,NA,NA,NA,0.9633806,0.9508677,NA,NA,0.9589973,NA,0.9672621,0.9538915,0.9884273,0.9366677,0.9591247,0.9635263,0.9508604,NA,NA,NA,0.0125129,NA,NA,NA,0.0125129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133706,NA,NA,0.0517596,-0.0224570000000001,-0.00440159999999989,0.0126658999999999,NA,NA
"Ys0...168",-1.5,1,0.75,1.5,1,NA,NA,NA,0.9636738,0.9535847,NA,NA,0.9591749,NA,0.9676607,0.9575849,0.9884395,0.936798,0.9593037,0.9638221,0.95357,NA,NA,NA,0.0100891000000001,NA,NA,NA,0.0100891000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100758000000001,NA,NA,0.0516415,-0.0225057,-0.00451840000000003,0.0102521,NA,NA
"Ys0...169",-1.5,1,-0.75,-1.5,1.5,0.9883318,0.9354657,0.9616393,0.9609381,0.9405631,0.9889454,0.9371211,0.9604503,0.960401,0.9627724,0.9331035,0.9883032,0.9356367,0.9603496,0.9608854,0.9405468,0.0528661,-0.0261736,0.000701199999999957,0.020375,0.0528661,-0.0233291999999999,-0.00237140000000002,0.020375,0.000228199999999901,-0.00284440000000008,0.000178899999999871,0.9978568,0.9587949,0.2048572,0.2048572,0.9976286,0.9585667,0.1531161,0.152579,0.0518242999999999,-0.0233291999999999,-0.00237140000000002,0.0296689,-0.0080732,-0.00284440000000008,0.0526665000000001,-0.0247129,-0.000535799999999975,0.0203386,1.22999999999651e-05,-0.00146069999999998
"Ys0...170",-1.5,1,-0.75,-1,1.5,0.9884,0.9362123,0.9638881,0.9626343,0.943487,0.9895017,0.9389854,0.9617838,0.9617151,0.965836,0.9383835,0.9883662,0.9363641,0.9616721,0.9625815,0.9434767,0.0521876999999999,-0.0276758,0.00125379999999997,0.0191473000000001,0.0521876999999999,-0.0227984,-0.00412089999999998,0.0191473000000001,0.000497299999999923,-0.00487740000000003,0.000428600000000001,0.9963764,0.9590107,0.1984616,0.1984616,0.9958791,0.9585134,0.1439786,0.1430594,0.0505163000000001,-0.0227984,-0.00412089999999998,0.0274525,-0.00620520000000002,-0.00487740000000003,0.0520020999999999,-0.025308,-0.000909399999999949,0.0191048,2.34999999999541e-05,-0.00236780000000003
"Ys0...171",-1.5,1,-0.75,-0.5,1.5,0.9884505,0.9367135,0.9654385,0.9637856,0.9468224,0.9898885,0.9402894,0.9627066,0.9626383,0.9679458,0.9443346,0.9884124,0.9368558,0.962583,0.963767,0.9468038,0.051737,-0.028725,0.00165289999999996,0.0169632000000001,0.051737,-0.0224171999999999,-0.00530750000000002,0.0169632000000001,0.000652599999999892,-0.00630780000000009,0.000584299999999871,0.9953451,0.9591307,0.194008,0.194008,0.9946925,0.9584781,0.1376845,0.1365372,0.0495990999999999,-0.0224171999999999,-0.00530750000000002,0.0236111999999999,-0.00392579999999987,-0.00630780000000009,0.0515566,-0.0257272,-0.00118400000000007,0.0169632000000001,1.95000000000611e-05,-0.00299780000000005
"Ys0...172",-1.5,1,-0.75,0,1.5,0.9884803,0.9370503,0.9664395,0.9645524,0.9501361,0.9901419,0.9411138,0.9632985,0.9632413,0.9693512,0.9502933,0.9884445,0.9371873,0.9631812,0.9645176,0.9501571,0.05143,-0.0293892,0.00188710000000003,0.0144162999999999,0.05143,-0.0221846999999999,-0.0061099,0.0144162999999999,0.000792499999999974,-0.00720450000000006,0.000735299999999994,0.9946826,0.959235,0.1911754,0.1911754,0.9938901,0.9584425,0.1335039,0.1321928,0.0490281,-0.0221846999999999,-0.0061099,0.0190579,-0.00150440000000007,-0.00720450000000006,0.0512572,-0.0259939,-0.00133640000000002,0.0143605,5.6799999999968e-05,-0.00339529999999999
"Ys0...173",-1.5,1,-0.75,0.5,1.5,0.9884991,0.9372623,0.9670793,0.9650367,0.95306,0.9903037,0.9416604,0.9636713,0.9636308,0.9702163,0.9555733,0.9884664,0.9374074,0.9635579,0.9650017,0.953087,0.0512368,-0.029817,0.00204260000000001,0.0119767,0.0512368,-0.0220109000000001,-0.00658550000000002,0.0119767,0.0008220000000001,-0.00780609999999993,0.000781500000000102,0.9942365,0.9592732,0.1893366,0.1893366,0.9934145,0.9584512,0.1308999,0.129494,0.0486433000000001,-0.0220109000000001,-0.00658550000000002,0.0146430000000001,0.000708699999999896,-0.00780609999999993,0.051059,-0.0261505,-0.0014438,0.0119146999999999,5.96999999999959e-05,-0.00366650000000002
"Ys0...174",-1.5,1,-0.75,1,1.5,0.9885123,0.9373937,0.96748,0.9653482,0.9554101,0.9904122,0.941994,0.9639058,0.9638643,0.9707489,0.9597663,0.9884799,0.9375366,0.9637988,0.9653109,0.9554325,0.0511186,-0.0300863,0.00213180000000002,0.00993809999999995,0.0511186,-0.0219118,-0.00688460000000002,0.00993809999999995,0.000841900000000062,-0.00817449999999997,0.000800400000000034,0.9939573,0.9593055,0.1882004,0.1882004,0.9931154,0.9584636,0.1292897,0.1278058,0.0484182,-0.0219118,-0.00688460000000002,0.0109826000000001,0.00245629999999997,-0.00817449999999997,0.0509432999999999,-0.0262621999999999,-0.00151210000000002,0.00987839999999995,5.48000000000215e-05,-0.00382410000000011
"Ys0...175",-1.5,1,-0.75,1.5,1.5,0.9885198,0.9374725,0.9677375,0.9655362,0.9571029,0.9904747,0.9421947,0.9640585,0.9640089,0.9710885,0.9628154,0.9884867,0.9376188,0.9639406,0.9654991,0.9571195,0.0510472999999999,-0.030265,0.00220130000000007,0.00843329999999998,0.0510472999999999,-0.0218638,-0.00707960000000007,0.00843329999999998,0.00087970000000015,-0.0084012,0.000830100000000056,0.9938001,0.9593363,0.1874936,0.1874936,0.9929204,0.9584566,0.1282779,0.1267506,0.04828,-0.0218638,-0.00707960000000007,0.00827310000000003,0.00375759999999992,-0.0084012,0.0508679000000001,-0.0263218000000001,-0.00155850000000002,0.00837960000000004,4.96999999999304e-05,-0.00394319999999992
"Ys0...176",-1.5,1,-0.2,-1.5,1.5,0.9883109,0.9354732,0.9607157,0.9609381,0.9405631,0.9889815,0.9370708,0.9604503,0.9604253,0.9627724,0.9331035,0.9883032,0.9356367,0.9603496,0.9608854,0.9405468,0.0528377,-0.0252424999999999,-0.000222400000000067,0.020375,0.0528377,-0.0233795,-0.00234709999999994,0.020375,0.00026169999999992,-0.00186299999999995,0.000236699999999979,0.9979146,0.9588527,0.2049578,0.2049578,0.9976529,0.958591,0.1530918,0.152579,0.0519107,-0.0233795,-0.00234709999999994,0.0296689,-0.00813019999999998,-0.00186299999999995,0.0526665000000001,-0.0247129,-0.000535799999999975,0.0203386,-8.60000000002525e-06,-0.000529599999999908
"Ys0...177",-1.5,1,-0.2,-1,1.5,0.988379,0.9362044,0.9622886,0.9626343,0.943487,0.9895366,0.9389394,0.9617838,0.9617626,0.965836,0.9383835,0.9883662,0.9363641,0.9616721,0.9625815,0.9434767,0.0521746,-0.0260842,-0.000345700000000004,0.0191473000000001,0.0521746,-0.0228444,-0.0040734,0.0191473000000001,0.000487899999999986,-0.00323980000000001,0.000466700000000042,0.9964145,0.9590488,0.1985536,0.1985536,0.9959266,0.9585609,0.1439311,0.1430594,0.0505972,-0.0228444,-0.0040734,0.0274525,-0.00626109999999991,-0.00323980000000001,0.0520020999999999,-0.025308,-0.000909399999999949,0.0191048,2.50000000001638e-06,-0.000776200000000005
"Ys0...178",-1.5,1,-0.2,-0.5,1.5,0.9884299,0.9367169,0.9633704,0.9637856,0.9468224,0.9899222,0.9402321,0.9627066,0.962676,0.9679458,0.9443346,0.9884124,0.9368558,0.962583,0.963767,0.9468038,0.051713,-0.0266535,-0.00041520000000006,0.0169632000000001,0.051713,-0.0224745,-0.00526979999999999,0.0169632000000001,0.000675599999999887,-0.00417900000000004,0.000644999999999896,0.9954058,0.9591914,0.1941226,0.1941226,0.9947302,0.9585158,0.1376468,0.1365372,0.0496901,-0.0224745,-0.00526979999999999,0.0236111999999999,-0.00398009999999993,-0.00417900000000004,0.0515566,-0.0257272,-0.00118400000000007,0.0169632000000001,-1.09999999997612e-06,-0.000926300000000047
"Ys0...179",-1.5,1,-0.2,0,1.5,0.9884605,0.9370454,0.9640709,0.9645524,0.9501361,0.9901732,0.9410672,0.9632985,0.9632685,0.9693512,0.9502933,0.9884445,0.9371873,0.9631812,0.9645176,0.9501571,0.0514150999999999,-0.0270254999999999,-0.000481500000000024,0.0144162999999999,0.0514150999999999,-0.0222313,-0.0060827,0.0144162999999999,0.000807000000000002,-0.00479419999999997,0.000777000000000028,0.9947243,0.9592767,0.1912686,0.1912686,0.9939173,0.9584697,0.1334767,0.1321928,0.049106,-0.0222313,-0.0060827,0.0190579,-0.00155550000000004,-0.00479419999999997,0.0512572,-0.0259939,-0.00133640000000002,0.0143605,3.69999999999537e-05,-0.00103159999999991
"Ys0...180",-1.5,1,-0.2,0.5,1.5,0.9884795,0.9372545,0.9645238,0.9650367,0.95306,0.9903315,0.9415999,0.9636713,0.963652,0.9702163,0.9555733,0.9884664,0.9374074,0.9635579,0.9650017,0.953087,0.051225,-0.0272693000000001,-0.000512899999999927,0.0119767,0.051225,-0.0220714,-0.00656430000000008,0.0119767,0.000853500000000063,-0.00519790000000009,0.000834200000000007,0.9942892,0.9593259,0.1894576,0.1894576,0.9934357,0.9584724,0.1308787,0.129494,0.0487316,-0.0220714,-0.00656430000000008,0.0146430000000001,0.000661299999999865,-0.00519790000000009,0.051059,-0.0261505,-0.0014438,0.0119146999999999,4.00999999999874e-05,-0.00111880000000009
"Ys0...181",-1.5,1,-0.2,1,1.5,0.9884911,0.9373873,0.9648018,0.9653482,0.9554101,0.990439,0.9419374,0.9639058,0.963887,0.9707489,0.9597663,0.9884799,0.9375366,0.9637988,0.9653109,0.9554325,0.0511037999999999,-0.0274145,-0.000546399999999947,0.00993809999999995,0.0511037999999999,-0.0219684,-0.00686189999999998,0.00993809999999995,0.00086940000000002,-0.00544610000000001,0.000850600000000035,0.9940075,0.9593557,0.1883136,0.1883136,0.9931381,0.9584863,0.129267,0.1278058,0.0485015999999999,-0.0219684,-0.00686189999999998,0.0109826000000001,0.00240829999999992,-0.00544610000000001,0.0509432999999999,-0.0262621999999999,-0.00151210000000002,0.00987839999999995,3.3599999999967e-05,-0.00115230000000011
"Ys0...182",-1.5,1,-0.2,1.5,1.5,0.9884995,0.9374695,0.9649823,0.9655362,0.9571029,0.990501,0.9421474,0.9640585,0.9640358,0.9710885,0.9628154,0.9884867,0.9376188,0.9639406,0.9654991,0.9571195,0.05103,-0.0275128,-0.000553899999999996,0.00843329999999998,0.05103,-0.0219111000000001,-0.00705270000000002,0.00843329999999998,0.000897100000000095,-0.00560169999999993,0.000874400000000053,0.9938444,0.9593806,0.1875882,0.1875882,0.9929473,0.9584835,0.128251,0.1267506,0.0483536,-0.0219111000000001,-0.00705270000000002,0.00827310000000003,0.00371100000000002,-0.00560169999999993,0.0508679000000001,-0.0263218000000001,-0.00155850000000002,0.00837960000000004,2.93999999999572e-05,-0.00119099999999994
"Ys0...183",-1.5,1,0.2,-1.5,1.5,0.9883458,0.9354988,0.9600318,0.9609381,0.9405631,0.9889799,0.9370746,0.9604503,0.9604259,0.9627724,0.9331035,0.9883032,0.9356367,0.9603496,0.9608854,0.9405468,0.0528470000000001,-0.024533,-0.000906300000000027,0.020375,0.0528470000000001,-0.0233757,-0.00234649999999992,0.020375,0.000282899999999864,-0.00115730000000003,0.000258499999999939,0.9979364,0.9588745,0.2049502,0.2049502,0.9976535,0.9585916,0.1530912,0.152579,0.0519053,-0.0233757,-0.00234649999999992,0.0296689,-0.00809369999999998,-0.00115730000000003,0.0526665000000001,-0.0247129,-0.000535799999999975,0.0203386,2.63000000000346e-05,0.000179900000000011
"Ys0...184",-1.5,1,0.2,-1,1.5,0.9884164,0.9362304,0.9611074,0.9626343,0.943487,0.9895376,0.938945,0.9617838,0.9617631,0.965836,0.9383835,0.9883662,0.9363641,0.9616721,0.9625815,0.9434767,0.052186,-0.0248769999999999,-0.00152690000000011,0.0191473000000001,0.052186,-0.0228387999999999,-0.00407290000000005,0.0191473000000001,0.000507799999999947,-0.00203819999999999,0.000487099999999963,0.9964349,0.9590692,0.1985424,0.1985424,0.9959271,0.9585614,0.1439306,0.1430594,0.0505926,-0.0228387999999999,-0.00407290000000005,0.0274525,-0.00622469999999997,-0.00203819999999999,0.0520020999999999,-0.025308,-0.000909399999999949,0.0191048,3.98999999999816e-05,0.00043100000000007
"Ys0...185",-1.5,1,0.2,-0.5,1.5,0.9884654,0.9367408,0.9618501,0.9637856,0.9468224,0.9899213,0.9402239,0.9627066,0.9626703,0.9679458,0.9443346,0.9884124,0.9368558,0.962583,0.963767,0.9468038,0.0517246,-0.0251093,-0.00193549999999998,0.0169632000000001,0.0517246,-0.0224827,-0.00527549999999999,0.0169632000000001,0.000713399999999975,-0.00262660000000003,0.000677099999999986,0.9954379,0.9592235,0.194139,0.194139,0.9947245,0.9585101,0.1376525,0.1365372,0.0496974,-0.0224827,-0.00527549999999999,0.0236111999999999,-0.00394369999999988,-0.00262660000000003,0.0515566,-0.0257272,-0.00118400000000007,0.0169632000000001,3.4400000000101e-05,0.000617899999999949
"Ys0...186",-1.5,1,0.2,0,1.5,0.9884952,0.9370718,0.9623309,0.9645524,0.9501361,0.9901698,0.9410572,0.9632985,0.9632639,0.9693512,0.9502933,0.9884445,0.9371873,0.9631812,0.9645176,0.9501571,0.0514234,-0.0252591,-0.00222149999999999,0.0144162999999999,0.0514234,-0.0222412999999999,-0.00608730000000002,0.0144162999999999,0.00084799999999996,-0.00301780000000007,0.000813399999999964,0.9947607,0.9593131,0.1912886,0.1912886,0.9939127,0.9584651,0.1334813,0.1321928,0.0491126,-0.0222412999999999,-0.00608730000000002,0.0190579,-0.0015174,-0.00301780000000007,0.0512572,-0.0259939,-0.00133640000000002,0.0143605,7.17000000000079e-05,0.000734800000000035
"Ys0...187",-1.5,1,0.2,0.5,1.5,0.9885144,0.9372804,0.962634,0.9650367,0.95306,0.9903278,0.9415957,0.9636713,0.963653,0.9702163,0.9555733,0.9884664,0.9374074,0.9635579,0.9650017,0.953087,0.051234,-0.0253536,-0.00240269999999998,0.0119767,0.051234,-0.0220756,-0.00656330000000005,0.0119767,0.000882600000000067,-0.003278,0.00086430000000004,0.9943193,0.959356,0.189466,0.189466,0.9934367,0.9584734,0.1308777,0.129494,0.0487320999999999,-0.0220756,-0.00656330000000005,0.0146430000000001,0.000699899999999976,-0.003278,0.051059,-0.0261505,-0.0014438,0.0119146999999999,7.50000000000473e-05,0.000796899999999989
