"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...640",1.5,1,0.75,-0.5,-1,0.9972675,0.9905211,0.990916,0.9468273,0.6721708,0.9942579,0.9803144,0.9813607,0.9814135,0.871684,0.713853,0.9972655,0.9905236,0.9814271,0.9468774,0.67213,0.00674639999999993,-0.000394899999999976,0.0440887,0.2746565,0.00674639999999993,-0.00104629999999994,0.1097295,0.2746565,-0.0649894000000001,0.000651399999999969,0.0649366,1.0010463,0.9915674,0.0674893999999998,0.0583289999999997,1.0660357,1.0565568,0.293805,0.293805,0.0139435,-0.00104629999999994,0.1097295,0.157831,0.0446917999999999,0.000651399999999969,0.00674190000000008,0.00909649999999995,0.0345497,0.2747474,-3.88000000000055e-05,-0.00949139999999993
"Ys0...641",1.5,1,0.75,0,-1,0.9974747,0.9928857,0.9928414,0.9469043,0.7772869,0.993773,0.9831317,0.9823282,0.982308,0.8571842,0.7769937,0.9975152,0.9929058,0.9823307,0.9470205,0.777005,0.00458900000000007,4.42999999999971e-05,0.0459371,0.1696174,0.00458900000000007,0.000803500000000068,0.1251238,0.1696174,-0.0799459000000001,-0.000759200000000071,0.0799661000000002,0.9991965,0.9920822,0.0585227,0.0479652,1.0791424,1.0720281,0.3210156,0.3210156,0.0106413,0.000803500000000068,0.1251238,0.0801904999999999,0.00340850000000004,-0.000759200000000071,0.0046094000000001,0.0105750999999999,0.0353102,0.1700155,-0.000322400000000056,-0.0105308
"Ys0...642",1.5,1,0.75,0.5,-1,0.9974284,0.9937647,0.9937317,0.9442814,0.8582108,0.992934,0.9839806,0.9818627,0.9818894,0.8430918,0.8124475,0.9974378,0.9938026,0.9818399,0.9442133,0.8584033,0.00366370000000005,3.29999999999497e-05,0.0494502999999999,0.0860706,0.00366370000000005,0.00211790000000001,0.1387976,0.0860706,-0.0914322000000002,-0.00208490000000006,0.0914055000000001,0.9978821,0.9916468,0.0564114000000004,0.0445094000000005,1.0893143,1.083079,0.3500376,0.3500376,0.0089534,0.00211790000000001,0.1387976,0.0306443,-0.0412689000000001,-0.00208490000000006,0.00363520000000006,0.0119627,0.0376266,0.0858100000000001,0.000183099999999881,-0.0119297
"Ys0...643",1.5,1,0.75,1,-1,0.9971594,0.993994,0.9941166,0.9394589,0.8973169,0.9920277,0.9841749,0.9809779,0.9809401,0.8306665,0.820911,0.9971819,0.9940233,0.9809451,0.9395849,0.8973439,0.00316539999999998,-0.000122599999999973,0.0546577,0.042142,0.00316539999999998,0.00319700000000001,0.1502736,0.042142,-0.0989355,-0.00331959999999998,0.0989732999999999,0.996803,0.990797,0.0566782999999998,0.0436621999999998,1.0957385,1.0897325,0.3767868,0.3767868,0.00785279999999999,0.00319700000000001,0.1502736,0.00975550000000003,-0.0712742,-0.00331959999999998,0.0031585999999999,0.0130782,0.0413602000000001,0.042241,4.50000000007389e-06,-0.0132008
"Ys0...644",1.5,1,0.75,1.5,-1,0.9967564,0.9939493,0.994259,0.9332082,0.9124674,0.991161,0.9840394,0.9799177,0.9798765,0.8196112,0.8173831,0.9967923,0.9939592,0.9798705,0.9332214,0.9124186,0.00280709999999995,-0.000309699999999968,0.0610508,0.0207408,0.00280709999999995,0.00412170000000001,0.1602653,0.0207408,-0.1036459,-0.00443139999999997,0.1036871,0.9958783,0.9898276,0.0580541999999999,0.0440225999999999,1.0995242,1.0934735,0.4010246,0.4010246,0.00712159999999995,0.00412170000000001,0.1602653,0.00222809999999996,-0.0894889,-0.00443139999999997,0.00283309999999992,0.0140887000000001,0.0466491,0.0208028,-8.47000000000486e-05,-0.0143984
"Ys0...645",1.5,1,-0.75,-1.5,-0.5,0.9906618,0.9653763,0.951222,0.9255653,0.5422123,0.992177,0.9587155,0.9581501,0.9581951,0.9013493,0.605543,0.9906462,0.9653832,0.9582647,0.9255178,0.5422443,0.0252855000000001,0.0141543,0.0256567,0.383353,0.0252855000000001,0.000565400000000049,0.0568457999999999,0.383353,-0.0176002000000001,0.0135888999999999,0.0175552000000001,0.9994346,0.9648109,0.1590426,0.1518164,1.0170348,0.9824111,0.2809112,0.2809112,0.0334614999999999,0.000565400000000049,0.0568457999999999,0.2958063,0.0618155000000001,0.0135888999999999,0.025263,0.00711850000000003,0.0327469,0.3832735,4.76000000000365e-05,0.00703579999999993
"Ys0...646",1.5,1,-0.75,-1,-0.5,0.9962544,0.9866221,0.9694981,0.9386677,0.6087668,0.9957656,0.9812324,0.9752978,0.9752237,0.8951886,0.6675489,0.9962619,0.9866974,0.9753141,0.9387465,0.608475,0.00963230000000004,0.0171239999999999,0.0308304,0.3299009,0.00963230000000004,0.00593460000000001,0.0800351,0.3299009,-0.0380153000000001,0.0111893999999999,0.0380894000000001,0.9940654,0.9806875,0.0756152999999999,0.064291,1.0320807,1.0187028,0.2591754,0.2591754,0.0145332,0.00593460000000001,0.0800351,0.2276397,0.0592708999999999,0.0111893999999999,0.00956450000000009,0.0113833,0.0365675999999999,0.3302715,-0.000299300000000113,0.00574069999999993
"Ys0...647",1.5,1,-0.75,-0.5,-0.5,0.997182,0.9914784,0.9735561,0.9411944,0.7018465,0.9958599,0.9862858,0.9794161,0.9793605,0.8804778,0.7406425,0.9972011,0.9915201,0.9794679,0.9411586,0.7020166,0.00570360000000003,0.0179222999999999,0.0323617,0.2393479,0.00570360000000003,0.00686969999999998,0.0988827,0.2393479,-0.0554684,0.0110526,0.055524,0.9931303,0.9846087,0.0565338999999998,0.0444715999999998,1.0485987,1.0400771,0.2803234,0.2803234,0.00957410000000003,0.00686969999999998,0.0988827,0.1398353,0.0401180999999999,0.0110526,0.00568099999999994,0.0120522000000001,0.0383093,0.239142,0.000151000000000012,0.00587009999999988
"Ys0...648",1.5,1,-0.75,0,-0.5,0.997284,0.9930953,0.9737233,0.9391095,0.8037202,0.995213,0.9874534,0.9799956,0.9799713,0.8642426,0.8034709,0.997349,0.9931145,0.9799501,0.9392231,0.8035571,0.00418869999999993,0.0193720000000001,0.0346137999999999,0.1353893,0.00418869999999993,0.00745780000000007,0.1157287,0.1353893,-0.0692007000000001,0.0119142,0.0692250000000001,0.9925422,0.9856375,0.0520022999999998,0.0389025999999998,1.0617429,1.0548382,0.3115722,0.3115722,0.00775959999999998,0.00745780000000007,0.1157287,0.0607717,0.00182169999999993,0.0119142,0.00423450000000003,0.0131644,0.0407270000000001,0.135666,-0.000228100000000064,0.00620760000000009
"Ys0...649",1.5,1,-0.75,0.5,-0.5,0.9971338,0.9935698,0.9728548,0.9347039,0.8705502,0.9943213,0.987521,0.9794839,0.9794175,0.8487501,0.8337589,0.9971246,0.993652,0.9794678,0.9347292,0.8705515,0.00356400000000001,0.0207149999999999,0.0381509,0.0641537,0.00356400000000001,0.00803710000000002,0.1306674,0.0641537,-0.0798386000000002,0.0126778999999999,0.0799050000000001,0.9919629,0.9855327,0.0519043,0.0378184,1.0718015,1.0653713,0.3436648,0.3436648,0.00680029999999998,0.00803710000000002,0.1306674,0.0149912,-0.0339788000000001,0.0126778999999999,0.00347260000000005,0.0141842,0.0447386,0.0641777,1.04999999999134e-05,0.00653079999999995
"Ys0...650",1.5,1,-0.75,1,-0.5,0.9967783,0.9936468,0.9717471,0.9284276,0.898606,0.9933638,0.987243,0.9785508,0.9785494,0.8349552,0.8370633,0.9967963,0.9936571,0.9785184,0.9284808,0.8986368,0.00313149999999995,0.0218997000000001,0.0433195,0.0298216,0.00313149999999995,0.00869219999999993,0.1435942,0.0298216,-0.0870671999999999,0.0132075000000001,0.0870685999999999,0.9913078,0.9849546,0.0533164,0.0382204,1.078375,1.0720218,0.3729908,0.3729908,0.00612080000000004,0.00869219999999993,0.1435942,-0.00210809999999995,-0.0581282000000001,0.0132075000000001,0.00313920000000001,0.0151386999999999,0.0500376,0.029844,1.2800000000035e-05,0.00676100000000013
"Ys0...651",1.5,1,-0.75,1.5,-0.5,0.9963153,0.9934325,0.9706042,0.9208247,0.9077765,0.992451,0.986735,0.9775533,0.9775112,0.8229153,0.8292271,0.9963542,0.9934712,0.9775593,0.9208834,0.9080105,0.00288279999999996,0.0228283,0.0497795,0.0130482000000001,0.00288279999999996,0.00918170000000007,0.1545959,0.0130482000000001,-0.0911698000000001,0.0136466,0.0912119,0.9908183,0.9842508,0.0555442000000002,0.0396650000000001,1.0819881,1.0754206,0.399147,0.399147,0.00571599999999994,0.00918170000000007,0.1545959,-0.00631179999999998,-0.0746850999999999,0.0136466,0.00288299999999997,0.0159119,0.0566759,0.0128729,0.000195100000000115,0.00691640000000004
"Ys0...652",1.5,1,-0.2,-1.5,-0.5,0.9906909,0.9654059,0.9563431,0.9254739,0.5421532,0.9922108,0.9585764,0.9581144,0.9580379,0.9010714,0.6056494,0.9906239,0.9652951,0.9581987,0.9253866,0.5423562,0.025285,0.00906280000000004,0.0308692,0.3833207,0.025285,0.000461999999999962,0.0569665,0.3833207,-0.0174964999999999,0.00860080000000008,0.0175729999999999,0.999538,0.9649439,0.1593269,0.1520354,1.0170345,0.9824404,0.2817814,0.2817814,0.0336344,0.000461999999999962,0.0569665,0.295422,0.0619763000000001,0.00860080000000008,0.0253288,0.0070964,0.0328121,0.3830304,0.000269999999999992,0.00196640000000003
"Ys0...653",1.5,1,-0.2,-1,-0.5,0.9962468,0.9866157,0.9736356,0.9385643,0.6088389,0.995815,0.9811477,0.975315,0.9753475,0.895311,0.6675386,0.9962515,0.986617,0.9752692,0.9386952,0.6087856,0.0096311,0.0129800999999999,0.0350713,0.3297254,0.0096311,0.00583269999999991,0.0800365000000001,0.3297254,-0.0378178,0.00714740000000003,0.0377853,0.9941673,0.980783,0.0757738999999998,0.0644731999999999,1.0319851,1.0186008,0.258683,0.258683,0.0146673,0.00583269999999991,0.0800365000000001,0.2277724,0.0591315,0.00714740000000003,0.00963449999999999,0.0113478,0.036574,0.3299096,-5.79999999998915e-05,0.00163229999999992
"Ys0...654",1.5,1,-0.2,-0.5,-0.5,0.9972099,0.991487,0.9775126,0.9411823,0.7019201,0.9958948,0.9862727,0.9793734,0.9793476,0.8805731,0.7404498,0.9971939,0.9915799,0.9794027,0.9412269,0.701638,0.00572289999999998,0.0139744000000001,0.0363302999999999,0.2392622,0.00572289999999998,0.00689930000000005,0.0987745,0.2392622,-0.0553691000000001,0.0070751,0.0553949,0.9931007,0.9845877,0.0565942000000003,0.0444806000000002,1.0484698,1.0399568,0.2801586,0.2801586,0.00962209999999997,0.00689930000000005,0.0987745,0.1401233,0.0398448,0.0070751,0.00561400000000001,0.0121772,0.0381758,0.2395889,-0.000266100000000047,0.00179720000000005
"Ys0...655",1.5,1,-0.2,0,-0.5,0.9973146,0.9930938,0.9779116,0.9392029,0.803858,0.9952182,0.9874771,0.9800024,0.9799484,0.8641159,0.8036873,0.9973374,0.9930964,0.9799352,0.9392189,0.8035218,0.00422080000000002,0.0151822,0.0387087,0.1353449,0.00422080000000002,0.00747469999999995,0.1158325,0.1353449,-0.0694162999999999,0.00770750000000009,0.0694702999999999,0.9925253,0.9856191,0.0519495999999999,0.0388582,1.0619416,1.0550354,0.3118714,0.3118714,0.00774110000000006,0.00747469999999995,0.1158325,0.0604286000000001,0.00192570000000003,0.00770750000000009,0.00424100000000005,0.0131612,0.0407163,0.1356971,-0.000358999999999998,0.00202100000000005
"Ys0...656",1.5,1,-0.2,0.5,-0.5,0.9971267,0.9935793,0.9772193,0.9345926,0.8704818,0.9943323,0.9875215,0.9794355,0.9794518,0.8487552,0.8338169,0.9971105,0.9936482,0.9794657,0.9348433,0.870416,0.00354739999999998,0.01636,0.0426267,0.0641108,0.00354739999999998,0.00808600000000004,0.1306966,0.0641108,-0.0797958999999999,0.008274,0.0797796,0.991914,0.9854933,0.0519421999999998,0.0377983999999998,1.0717099,1.0652892,0.343586,0.343586,0.00681079999999989,0.00808600000000004,0.1306966,0.0149383000000001,-0.0338704999999999,0.008274,0.00346230000000003,0.0141825,0.0446224,0.0644273000000001,-4.9599999999983e-05,0.00217750000000005
"Ys0...657",1.5,1,-0.2,1,-0.5,0.9967996,0.9936751,0.9761537,0.9283446,0.8985656,0.993359,0.9872124,0.9785388,0.9785164,0.835003,0.8372115,0.9967917,0.9936286,0.9785372,0.9285131,0.8985179,0.00312449999999997,0.0175214,0.0478091,0.029779,0.00312449999999997,0.00867359999999995,0.1435134,0.029779,-0.0868564999999998,0.00884780000000007,0.0868788999999999,0.9913264,0.9850015,0.0533613000000003,0.0382250000000003,1.0781829,1.071858,0.3729612,0.3729612,0.0061466,0.00867359999999995,0.1435134,-0.00220849999999995,-0.0579135,0.00884780000000007,0.00316309999999997,0.0150914,0.0500241,0.0299952,-3.97999999999232e-05,0.00243000000000004
"Ys0...658",1.5,1,-0.2,1.5,-0.5,0.9963454,0.9934574,0.9750303,0.920907,0.9077454,0.9924535,0.9867368,0.9775572,0.9775107,0.8229221,0.8293638,0.9963417,0.99347,0.9775099,0.9209253,0.9080304,0.002888,0.0184271,0.0541233,0.0131616,0.002888,0.00917959999999995,0.1545886,0.0131616,-0.0912177999999999,0.00924750000000008,0.0912643,0.9908204,0.9842778,0.0555117999999999,0.0396115999999999,1.0820382,1.0754956,0.3991344,0.3991344,0.00571670000000002,0.00917959999999995,0.1545886,-0.00644169999999999,-0.0744897,0.00924750000000008,0.00287170000000003,0.0159600999999999,0.0565846000000001,0.0128948999999999,0.000288700000000031,0.00246700000000011
"Ys0...659",1.5,1,0.2,-1.5,-0.5,0.990686,0.9653286,0.9601671,0.9254647,0.5421086,0.9921747,0.9586877,0.958228,0.9582527,0.9011671,0.605521,0.9906789,0.9653573,0.9582911,0.9255027,0.542271,0.0253574,0.00516149999999993,0.0347024,0.3833561,0.0253574,0.000459700000000063,0.0570856,0.3833561,-0.0176814000000001,0.00470179999999987,0.0176567000000001,0.9995403,0.9648689,0.159068,0.1519674,1.0172217,0.9825503,0.2811604,0.2811604,0.0334869999999999,0.000459700000000063,0.0570856,0.2956461,0.0619236999999999,0.00470179999999987,0.0253216000000001,0.00706620000000002,0.0327883999999999,0.3832317,0.000169499999999823,-0.00190470000000009
"Ys0...660",1.5,1,0.2,-1,-0.5,0.996232,0.9866403,0.9771651,0.9386177,0.6087641,0.9958165,0.981163,0.9753393,0.9752585,0.8952016,0.667272,0.9962492,0.9866112,0.9753249,0.9387232,0.6088212,0.00959169999999998,0.00947520000000002,0.0385474,0.3298536,0.00959169999999998,0.00582369999999999,0.0800569,0.3298536,-0.0378579999999999,0.00365150000000003,0.0379387999999999,0.9941763,0.9808166,0.0756944000000001,0.0643934,1.0320343,1.0186746,0.2590798,0.2590798,0.0146535,0.00582369999999999,0.0800569,0.2279296,0.0589234,0.00365150000000003,0.00963799999999992,0.0112863,0.0366017000000001,0.329902,3.98999999999816e-05,-0.00181109999999995
"Ys0...661",1.5,1,0.2,-0.5,-0.5,0.9972174,0.9915462,0.9814197,0.9411401,0.7017669,0.9958897,0.9862435,0.9793734,0.9793791,0.8805794,0.7405375,0.997219,0.9915346,0.9794112,0.9414393,0.7017018,0.00567119999999999,0.0101265,0.0402796,0.2393732,0.00567119999999999,0.0068701000000001,0.0987996999999999,0.2393732,-0.0552637,0.00325639999999994,0.055258,0.9931299,0.9846761,0.0565933999999998,0.0444205999999997,1.0483936,1.0399398,0.280083,0.280083,0.00964619999999994,0.0068701000000001,0.0987996999999999,0.1400419,0.0400983,0.00325639999999994,0.00568439999999992,0.0121234,0.0379719000000001,0.2397375,-6.66999999998641e-05,-0.00199689999999997
"Ys0...662",1.5,1,0.2,0,-0.5,0.9973143,0.9930557,0.9823295,0.9391863,0.8038343,0.9952319,0.9874937,0.9799901,0.9800288,0.8641194,0.8036191,0.9973153,0.9930653,0.9799569,0.939208,0.8034546,0.0042586,0.0107262,0.0431431999999999,0.135352,0.0042586,0.00750360000000005,0.1159094,0.135352,-0.0695436000000001,0.00322259999999996,0.0695049000000001,0.9924964,0.9855521,0.0519668000000001,0.0389012000000001,1.06204,1.0550957,0.3117036,0.3117036,0.00773819999999992,0.00750360000000005,0.1159094,0.0605003,0.00186720000000007,0.00322259999999996,0.00424999999999998,0.0131084,0.0407489,0.1357534,-0.000380700000000012,-0.0023822
