"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...121",-0.5,0,0.2,-1.5,0.8895298,0.8492484,0.9139411,0.9124434,0.9125414,0.9274022,0.8592971,0.915793,0.9157995,0.9207182,0.8869697,0.8895106,0.8492568,0.9157043,0.9122627,0.9125684,0.0402814,-0.0646926999999999,0.00149769999999994,-9.79999999999315e-05,0.0402814,-0.0564958999999999,-0.00491870000000005,-9.79999999999315e-05,-0.00178040000000002,-0.0081968,0.00177389999999999,0.9933009,0.9057443,0.4498198,0.4498198,0.9950813,0.9075247,0.3269646,0.3269646,0.0681050999999999,-0.0564958999999999,-0.00491870000000005,0.0337485000000001,-0.0634440999999999,-0.0081968,0.0402538,-0.0664475,0.00344160000000004,-0.000305699999999964,4.61999999999962e-05,0.00175480000000006
"Ys0...122",-0.5,0,0.2,-1,0.8812698,0.8364549,0.909884,0.9069862,0.9111389,0.9244368,0.8556334,0.9132102,0.9131861,0.9220371,0.8917404,0.8813904,0.8363423,0.9131016,0.9067594,0.9111962,0.0448149,-0.0734291,0.00289780000000006,-0.00415270000000001,0.0448149,-0.0575768,-0.00885100000000005,-0.00415270000000001,-0.00410349999999993,-0.0158523,0.0041275999999999,0.9870455,0.8940317,0.4623128,0.4623128,0.991149,0.8981352,0.3295536,0.3295536,0.0688034,-0.0575768,-0.00885100000000005,0.0302967000000001,-0.0625654999999999,-0.0158523,0.0450481,-0.0767593,0.00634219999999996,-0.00443680000000002,-6.32999999999884e-05,0.00333019999999995
"Ys0...123",-0.5,0,0.2,1,0.8582718,0.8031475,0.8979537,0.8905109,0.8953416,0.9138659,0.8424015,0.9041123,0.9041206,0.920461,0.9130881,0.8584427,0.803202,0.9041422,0.8904594,0.895372,0.0551243,-0.0948062,0.00744279999999997,-0.00483069999999997,0.0551243,-0.0617108,-0.0163403999999999,-0.00483069999999997,-0.0093122000000001,-0.0330954,0.00930390000000003,0.9743474,0.8648583,0.5069724,0.5069724,0.9836596,0.8741705,0.3508368,0.3508368,0.0714644,-0.0617108,-0.0163403999999999,0.00737290000000002,-0.0378476,-0.0330954,0.0552407,-0.1009402,0.0136828,-0.00491259999999993,-0.000140499999999988,0.00613400000000008
"Ys0...124",-0.5,0,0.2,1.5,0.8554468,0.7990918,0.8963242,0.8881907,0.8911475,0.9122595,0.8404716,0.9027672,0.9027799,0.9198507,0.9144493,0.8556483,0.7991243,0.9027852,0.888133,0.8911665,0.0563549999999999,-0.0972324,0.00813350000000002,-0.00295679999999998,0.0563549999999999,-0.0622956,-0.0170708000000001,-0.00295679999999998,-0.00973249999999992,-0.0349368,0.00971979999999995,0.9731967,0.8613874,0.5135224,0.5135224,0.9829292,0.8711199,0.3547388,0.3547388,0.0717879,-0.0622956,-0.0170708000000001,0.0054014,-0.0335109,-0.0349368,0.056524,-0.1036609,0.0146522,-0.00303350000000002,-0.000182500000000085,0.00642849999999995
"Ys0...125",-0.5,0,0.75,-1.5,0.8894711,0.8493269,0.9089431,0.91251,0.9125713,0.9273775,0.8593407,0.915792,0.9157602,0.9207171,0.8870237,0.8895106,0.8492568,0.9157043,0.9122627,0.9125684,0.0401442,-0.0596162,-0.00356690000000004,-6.12999999999309e-05,0.0401442,-0.0564513000000001,-0.00495689999999993,-6.12999999999309e-05,-0.00177490000000002,-0.00316489999999992,0.00180670000000005,0.9932682,0.9057782,0.4497346,0.4497346,0.9950431,0.9075531,0.3270454,0.3270454,0.0680368,-0.0564513000000001,-0.00495689999999993,0.0336934,-0.063454,-0.00316489999999992,0.0402538,-0.0664475,0.00344160000000004,-0.000305699999999964,-4.2400000000109e-05,0.00683129999999998
"Ys0...126",-0.5,0,0.75,-1,0.8812592,0.8364101,0.9001026,0.9070139,0.9111848,0.9244104,0.8555621,0.9132773,0.9131162,0.9220271,0.8917588,0.8813904,0.8363423,0.9131016,0.9067594,0.9111962,0.0448491,-0.0636924999999999,-0.00691130000000006,-0.00417089999999998,0.0448491,-0.0577152,-0.00891089999999994,-0.00417089999999998,-0.00397770000000008,-0.00597729999999996,0.0041388,0.9871114,0.8941253,0.4623212,0.4623212,0.9910891,0.898103,0.3297134,0.3297134,0.0688483,-0.0577152,-0.00891089999999994,0.0302683,-0.0625772,-0.00597729999999996,0.0450481,-0.0767593,0.00634219999999996,-0.00443680000000002,-0.000119800000000003,0.0130668
"Ys0...127",-0.5,0,0.75,1,0.8582259,0.8031913,0.8794746,0.8906677,0.8954011,0.9138522,0.8422289,0.9041464,0.9041357,0.9204134,0.9131461,0.8584427,0.803202,0.9041422,0.8904594,0.895372,0.0550345999999999,-0.0762832999999999,-0.0111931,-0.0047334,0.0550345999999999,-0.0619175000000001,-0.0162777000000001,-0.0047334,-0.00928119999999977,-0.0143657999999999,0.0092918999999998,0.9744411,0.8651088,0.5072494,0.5072494,0.9837223,0.87439,0.3509018,0.3509018,0.0716233000000001,-0.0619175000000001,-0.0162777000000001,0.00726730000000009,-0.0378813,-0.0143657999999999,0.0552407,-0.1009402,0.0136828,-0.00491259999999993,-0.000245900000000021,0.0246569000000001
"Ys0...128",-0.5,0,0.75,1.5,0.8553998,0.7991542,0.8770746,0.8883477,0.8911874,0.9122756,0.8403304,0.9027876,0.9028008,0.9198298,0.9144955,0.8556483,0.7991243,0.9027852,0.888133,0.8911665,0.0562456,-0.0779204,-0.0112730999999999,-0.0028397,0.0562456,-0.0624572,-0.0170290000000001,-0.0028397,-0.00970729999999986,-0.0154632,0.00969409999999993,0.9732637,0.8616114,0.513764,0.513764,0.982971,0.8713187,0.3547388,0.3547388,0.0719451999999999,-0.0624572,-0.0170290000000001,0.00533430000000001,-0.0335676999999999,-0.0154632,0.056524,-0.1036609,0.0146522,-0.00303350000000002,-0.000269399999999975,0.0257404999999999
"Ys0...129",-0.5,1,-0.75,-1.5,0.8619293,0.8110938,0.8975111,0.895718,0.8846712,0.8960941,0.8113298,0.8947747,0.8948706,0.8984454,0.8737573,0.8619652,0.8109753,0.894773,0.8955778,0.8845588,0.0508355,-0.0864173,0.00179309999999999,0.0110468,0.0508355,-0.0834449,-0.00357479999999999,0.0110468,0.00239549999999999,-0.00297239999999999,0.00249139999999992,0.9988207,0.8945387,0.587791,0.587791,0.9964252,0.8921432,0.4125206,0.4116732,0.0847643,-0.0834449,-0.00357479999999999,0.0246881,-0.0450787,-0.00297239999999999,0.0509899,-0.0837977000000001,-0.000804799999999939,0.011019,-0.00014829999999999,-0.00261959999999994
"Ys0...130",-0.5,1,-0.75,-1,0.8610893,0.8090136,0.8982023,0.8951816,0.8854566,0.8941381,0.8091506,0.8929187,0.8929571,0.8993221,0.8772542,0.8612644,0.8089975,0.8928495,0.8949784,0.8853933,0.0520756999999999,-0.0891887,0.00302069999999999,0.00972499999999998,0.0520756999999999,-0.0837680999999999,-0.00636500000000007,0.00972499999999998,0.00396509999999994,-0.00542060000000011,0.00400349999999994,0.9976001,0.8927817,0.5958614,0.5958614,0.993635,0.8888166,0.4132171,0.4109926,0.0849875,-0.0837680999999999,-0.00636500000000007,0.0220679,-0.0412512000000002,-0.00542060000000011,0.0522669,-0.0838519999999999,-0.00212889999999999,0.0095850999999999,-0.000238400000000083,-0.00533670000000008
"Ys0...131",-0.5,1,-0.75,1,0.8545691,0.7986297,0.8969947,0.8899566,0.8870647,0.8872415,0.8015619,0.8862971,0.8863488,0.8981729,0.8927885,0.854701,0.798657,0.8862842,0.8897341,0.8870004,0.0559394,-0.098365,0.00703810000000005,0.00289189999999995,0.0559394,-0.0847351999999999,-0.0118241,0.00289189999999995,0.00523239999999991,-0.0136298000000001,0.00528410000000001,0.9934083,0.8833649,0.624282,0.624282,0.9881759,0.8781325,0.4273488,0.423741,0.0856796,-0.0847351999999999,-0.0118241,0.00538440000000007,-0.0269486000000001,-0.0136298000000001,0.0560440000000001,-0.0876272,-0.00344990000000001,0.00273369999999995,-0.000196200000000091,-0.0107378
"Ys0...132",-0.5,1,-0.75,1.5,0.8530482,0.7965258,0.8965701,0.8887052,0.8864614,0.886247,0.8004158,0.8853117,0.8853582,0.8977244,0.8938218,0.8531993,0.7965685,0.885274,0.8885268,0.8863333,0.0565224000000001,-0.1000443,0.00786490000000006,0.00224380000000002,0.0565224000000001,-0.0848959,-0.0123662,0.00224380000000002,0.0050827,-0.0151484000000001,0.00512919999999994,0.9927165,0.8814217,0.628545,0.628545,0.9876338,0.876339,0.4304878,0.4271408,0.0858312,-0.0848959,-0.0123662,0.00390259999999998,-0.0258383999999999,-0.0151484000000001,0.0566308,-0.0887055,-0.00325279999999994,0.00219349999999996,-0.000279199999999924,-0.0113388000000001
"Ys0...133",-0.5,1,-0.2,-1.5,0.8620577,0.811109,0.8954186,0.8958562,0.8848216,0.8961025,0.811505,0.8949355,0.8948746,0.8984219,0.8737834,0.8619652,0.8109753,0.894773,0.8955778,0.8845588,0.0509487000000001,-0.0843096,-0.000437600000000038,0.0110346,0.0509487000000001,-0.0834305,-0.00354730000000003,0.0110346,0.00223059999999997,-0.000879100000000022,0.00216969999999994,0.9986833,0.8945395,0.587119,0.587119,0.9964527,0.8923089,0.4124254,0.4114438,0.0845975,-0.0834305,-0.00354730000000003,0.0246385,-0.045083,-0.000879100000000022,0.0509899,-0.0837977000000001,-0.000804799999999939,0.011019,-0.000170299999999957,-0.000511899999999899
"Ys0...134",-0.5,1,-0.2,-1,0.8613017,0.8091563,0.8941165,0.8952885,0.8855893,0.8941291,0.8093634,0.8930156,0.8929612,0.8993656,0.8772884,0.8612644,0.8089975,0.8928495,0.8949784,0.8853933,0.0521453999999999,-0.0849601999999999,-0.00117200000000006,0.00969920000000002,0.0521453999999999,-0.0836522000000001,-0.00640439999999998,0.00969920000000002,0.00392440000000005,-0.00130799999999986,0.00387000000000004,0.99752,0.8928085,0.595242,0.595242,0.9935956,0.8888841,0.4130191,0.4106918,0.0847657000000001,-0.0836522000000001,-0.00640439999999998,0.0220772,-0.0411283000000001,-0.00130799999999986,0.0522669,-0.0838519999999999,-0.00212889999999999,0.0095850999999999,-0.000158700000000067,-0.0011082
"Ys0...135",-0.5,1,-0.2,1,0.8547887,0.7987972,0.8886528,0.8900589,0.8871319,0.8871875,0.8016697,0.8863961,0.8863953,0.8981671,0.8928015,0.854701,0.798657,0.8862842,0.8897341,0.8870004,0.0559915,-0.0898556,-0.00140609999999997,0.00292700000000001,0.0559915,-0.0847264,-0.0117718,0.00292700000000001,0.00523649999999998,-0.00512920000000006,0.00523569999999995,0.9934647,0.8835236,0.6238684,0.6238684,0.9882282,0.8782871,0.4272116,0.423548,0.0855178,-0.0847264,-0.0117718,0.00536559999999997,-0.0267292,-0.00512920000000006,0.0560440000000001,-0.0876272,-0.00344990000000001,0.00273369999999995,-4.38000000000383e-05,-0.00222840000000002
"Ys0...136",-0.5,1,-0.2,1.5,0.8532459,0.7967379,0.8877846,0.8888938,0.8865318,0.8861817,0.8005168,0.8853838,0.8853795,0.8977161,0.8938227,0.8531993,0.7965685,0.885274,0.8885268,0.8863333,0.056508,-0.0910467,-0.00110919999999992,0.00236199999999998,0.056508,-0.084867,-0.0123366,0.00236199999999998,0.0050477000000001,-0.00617970000000001,0.00504340000000003,0.9927111,0.8816049,0.6281988,0.6281988,0.9876634,0.8765572,0.4302945,0.4267802,0.0856648999999999,-0.084867,-0.0123366,0.00389340000000005,-0.0256449,-0.00617970000000001,0.0566308,-0.0887055,-0.00325279999999994,0.00219349999999996,-0.000151899999999983,-0.00234120000000004
"Ys0...137",-0.5,1,0.2,-1.5,0.861925,0.8111258,0.8940903,0.895786,0.884642,0.8960018,0.8112763,0.8948284,0.8949422,0.8984148,0.8737203,0.8619652,0.8109753,0.894773,0.8955778,0.8845588,0.0507992,-0.0829645,-0.00169569999999997,0.0111439999999999,0.0507992,-0.0835521,-0.00347259999999994,0.0111439999999999,0.00236449999999999,0.000587600000000021,0.00247830000000004,0.9988919,0.8946779,0.5877906,0.5877906,0.9965274,0.8923134,0.4124422,0.4115984,0.0847255,-0.0835521,-0.00347259999999994,0.0246945,-0.0449984999999999,0.000587600000000021,0.0509899,-0.0837977000000001,-0.000804799999999939,0.011019,-0.000123399999999996,0.000833200000000089
"Ys0...138",-0.5,1,0.2,-1,0.8610994,0.8090622,0.8917166,0.8951496,0.8853918,0.8940581,0.8091672,0.8929465,0.8930064,0.8994074,0.8771982,0.8612644,0.8089975,0.8928495,0.8949784,0.8853933,0.0520372,-0.0826544,-0.00343300000000002,0.00975780000000004,0.0520372,-0.0837793,-0.00640099999999999,0.00975780000000004,0.00409289999999995,0.00112489999999998,0.00415279999999996,0.9976919,0.8928415,0.5957726,0.5957726,0.993599,0.8887486,0.4130292,0.410886,0.0848909,-0.0837793,-0.00640099999999999,0.0222091999999999,-0.0411522999999999,0.00112489999999998,0.0522669,-0.0838519999999999,-0.00212889999999999,0.0095850999999999,-0.000163499999999983,0.00119759999999991
"Ys0...139",-0.5,1,0.2,1,0.8545536,0.7986936,0.8840373,0.8897665,0.88702,0.887153,0.8015883,0.8862391,0.8863374,0.8982316,0.8928127,0.854701,0.798657,0.8862842,0.8897341,0.8870004,0.05586,-0.0853437,-0.00572919999999999,0.00274649999999999,0.05586,-0.0846507999999999,-0.0118942,0.00274649999999999,0.00547209999999987,-0.000692900000000107,0.00557039999999998,0.9935779,0.8833444,0.6243452,0.6243452,0.9881058,0.8778723,0.4274329,0.4240038,0.0855646999999999,-0.0846507999999999,-0.0118942,0.0054189,-0.0268067,-0.000692900000000107,0.0560440000000001,-0.0876272,-0.00344990000000001,0.00273369999999995,-0.000167000000000028,0.00228349999999999
"Ys0...140",-0.5,1,0.2,1.5,0.8530019,0.7966251,0.8829368,0.8885527,0.8863727,0.8860956,0.8004614,0.8852521,0.8853552,0.8978094,0.893802,0.8531993,0.7965685,0.885274,0.8885268,0.8863333,0.0563768,-0.0863117,-0.00561590000000001,0.00217999999999996,0.0563768,-0.0847907,-0.0124542,0.00217999999999996,0.00531729999999997,-0.00152099999999999,0.00542039999999999,0.9928631,0.8814158,0.628573,0.628573,0.9875458,0.8760985,0.4304733,0.4272758,0.0856342,-0.0847907,-0.0124542,0.00400739999999999,-0.0256644,-0.00152099999999999,0.0566308,-0.0887055,-0.00325279999999994,0.00219349999999996,-0.000236800000000037,0.0023938
"Ys0...141",-0.5,1,0.75,-1.5,0.8618726,0.8110546,0.8924593,0.8957922,0.8846496,0.895945,0.8113308,0.8948838,0.8949173,0.8984067,0.8737469,0.8619652,0.8109753,0.894773,0.8955778,0.8845588,0.050818,-0.0814047,-0.00333290000000008,0.0111426,0.050818,-0.083553,-0.00348939999999998,0.0111426,0.00230479999999988,0.00214829999999999,0.0023382999999999,0.9988154,0.8946076,0.5875708,0.5875708,0.9965106,0.8923028,0.4124771,0.4116022,0.0846142,-0.083553,-0.00348939999999998,0.0246598,-0.0449751,0.00214829999999999,0.0509899,-0.0837977000000001,-0.000804799999999939,0.011019,-0.000183400000000056,0.00239300000000009
"Ys0...142",-0.5,1,0.75,-1,0.8611221,0.8091591,0.8884202,0.8951692,0.8853985,0.8939625,0.8091678,0.8930581,0.8929586,0.8993861,0.8771787,0.8612644,0.8089975,0.8928495,0.8949784,0.8853933,0.051963,-0.0792611,-0.006749,0.00977070000000002,0.051963,-0.0838903,-0.00642749999999992,0.00977070000000002,0.00430769999999991,0.0046292,0.0042082,0.9978802,0.8930494,0.5955482,0.5955482,0.9935725,0.8887417,0.4131,0.4108894,0.0847947,-0.0838903,-0.00642749999999992,0.0222074,-0.0410602,0.0046292,0.0522669,-0.0838519999999999,-0.00212889999999999,0.0095850999999999,-0.000147499999999967,0.00459089999999995
"Ys0...143",-0.5,1,0.75,1,0.854534,0.7987274,0.876851,0.8899247,0.8870624,0.8871138,0.8015128,0.8863615,0.886354,0.8982322,0.8928514,0.854701,0.798657,0.8862842,0.8897341,0.8870004,0.0558066,-0.0781236000000001,-0.0130737,0.00286229999999998,0.0558066,-0.0848487,-0.0118782000000001,0.00286229999999998,0.00552960000000002,0.00672509999999993,0.00552209999999997,0.9936514,0.8835761,0.6242514,0.6242514,0.9881218,0.8780465,0.4272569,0.4236862,0.0856009999999999,-0.0848487,-0.0118782000000001,0.00538080000000007,-0.0267908,0.00672509999999993,0.0560440000000001,-0.0876272,-0.00344990000000001,0.00273369999999995,-0.000229000000000035,0.00950359999999995
"Ys0...144",-0.5,1,0.75,1.5,0.8529844,0.7966867,0.8752199,0.8886991,0.8863843,0.8860772,0.8003963,0.8853823,0.8853731,0.897796,0.8938409,0.8531993,0.7965685,0.885274,0.8885268,0.8863333,0.0562977,-0.0785332000000001,-0.0134791999999999,0.00231479999999995,0.0562977,-0.084986,-0.0124229,0.00231479999999995,0.00539650000000003,0.00645279999999993,0.00538730000000009,0.9929736,0.8816727,0.6284428,0.6284428,0.9875771,0.8762762,0.4303358,0.4270098,0.0856809000000001,-0.084986,-0.0124229,0.00395509999999999,-0.0256362,0.00645279999999993,0.0566308,-0.0887055,-0.00325279999999994,0.00219349999999996,-0.000265900000000041,0.0101722999999999
"Ys0...145",-0.5,1.5,-0.75,-1.5,0.8485052,0.7921622,0.8845366,0.8863758,0.870768,0.8789119,0.7888877,0.8836006,0.8836432,0.8865477,0.8666292,0.848576,0.7921934,0.8836503,0.8861728,0.870505,0.0563429999999999,-0.0923744,-0.00183920000000004,0.0156078000000001,0.0563429999999999,-0.0947129,-0.00290450000000009,0.0156078000000001,0.00340380000000007,0.00233850000000002,0.00344640000000007,1.0004993,0.8868751,0.6550234,0.6550234,0.9970955,0.8834713,0.4568856,0.454153,0.0900242,-0.0947129,-0.00290450000000009,0.0199185000000001,-0.0345455,0.00233850000000002,0.0563825999999999,-0.0914569,-0.00252249999999998,0.0156678,-0.000333800000000051,-0.000917500000000016
"Ys0...146",-0.5,1.5,-0.75,-1,0.850864,0.7945737,0.8843179,0.8878907,0.8725822,0.8775447,0.7874637,0.8821078,0.8820835,0.8872456,0.8694023,0.8508941,0.7945711,0.8821334,0.8876435,0.8723364,0.0562902999999999,-0.0897441999999999,-0.00357280000000004,0.0153085000000001,0.0562902999999999,-0.0946441,-0.00516209999999995,0.0153085000000001,0.00648919999999997,0.00489990000000007,0.0064649,1.0013271,0.8892178,0.660857,0.660857,0.9948379,0.8827286,0.4555346,0.4497274,0.090081,-0.0946441,-0.00516209999999995,0.0178433,-0.0298606,0.00489990000000007,0.056323,-0.0875623,-0.00551010000000007,0.0153071,-0.000275899999999996,-0.00218189999999996
"Ys0...147",-0.5,1.5,-0.75,1,0.8521767,0.7950499,0.8819127,0.8882409,0.8816839,0.8726907,0.7825028,0.8767555,0.8767987,0.8863025,0.881932,0.8522968,0.7950324,0.8768369,0.888015,0.8815415,0.0571268,-0.0868628,-0.00632820000000001,0.00655700000000004,0.0571268,-0.0942527,-0.00950379999999995,0.00655700000000004,0.0105654999999999,0.00738989999999995,0.0106086999999999,1.0010617,0.8893026,0.6814834,0.6814834,0.9904962,0.8787371,0.4623554,0.4509132,0.0901879,-0.0942527,-0.00950379999999995,0.00437049999999994,-0.0202658999999999,0.00738989999999995,0.0572644,-0.0818045000000001,-0.0111781,0.00647350000000002,-0.000262499999999943,-0.00505829999999996
"Ys0...148",-0.5,1.5,-0.75,1.5,0.8514222,0.7940793,0.8814034,0.8876578,0.882721,0.8719704,0.78175,0.8759738,0.8760197,0.8859303,0.8827647,0.8515598,0.794088,0.8760231,0.8874669,0.8825826,0.0573429,-0.0873240999999999,-0.0062544000000001,0.00493680000000007,0.0573429,-0.0942238000000001,-0.00991059999999999,0.00493680000000007,0.0105559000000001,0.00689970000000018,0.0106018,1.0006453,0.8883031,0.6845524,0.6845524,0.9900894,0.8777472,0.4644619,0.4528238,0.0902204000000001,-0.0942238000000001,-0.00991059999999999,0.00316559999999999,-0.0205045,0.00689970000000018,0.0574718,-0.0819351,-0.0114437999999999,0.00488429999999995,-0.000275999999999943,-0.00538899999999987
"Ys0...149",-0.5,1.5,-0.2,-1.5,0.8487273,0.7923436,0.8837631,0.886532,0.8707514,0.8789829,0.7889626,0.8837448,0.8836281,0.8865243,0.8666138,0.848576,0.7921934,0.8836503,0.8861728,0.870505,0.0563836999999999,-0.0914195,-0.00276889999999996,0.0157806,0.0563836999999999,-0.0947822,-0.00289620000000002,0.0157806,0.0034900000000001,0.00336270000000005,0.00337330000000013,1.0005938,0.8871258,0.6545852,0.6545852,0.9971038,0.8836358,0.4567913,0.4538874,0.0900203000000001,-0.0947822,-0.00289620000000002,0.0199105000000001,-0.0343932,0.00336270000000005,0.0563825999999999,-0.0914569,-0.00252249999999998,0.0156678,-9.51000000000146e-05,3.73999999999652e-05
"Ys0...150",-0.5,1.5,-0.2,-1,0.8509323,0.7947263,0.8824349,0.8880015,0.8725763,0.8776062,0.787556,0.8822248,0.8820652,0.8872891,0.8694274,0.8508941,0.7945711,0.8821334,0.8876435,0.8723364,0.056206,-0.0877086,-0.00556659999999998,0.0154252,0.056206,-0.0946688,-0.00522390000000006,0.0154252,0.00661750000000005,0.00696019999999997,0.00645790000000002,1.0013936,0.8893951,0.6604384,0.6604384,0.9947761,0.8827776,0.4553551,0.4494188,0.0900502,-0.0946688,-0.00522390000000006,0.0178617000000001,-0.0298228,0.00696019999999997,0.056323,-0.0875623,-0.00551010000000007,0.0153071,-0.000201699999999971,-0.000146300000000044
"Ys0...151",-0.5,1.5,-0.2,1,0.8523697,0.7951956,0.8774553,0.8884024,0.881702,0.8726553,0.7825288,0.8768635,0.8768389,0.8862776,0.8819527,0.8522968,0.7950324,0.8768369,0.888015,0.8815415,0.0571741,-0.0822597,-0.0109471,0.00670040000000005,0.0571741,-0.0943347,-0.00943870000000002,0.00670040000000005,0.0105666,0.0120749999999999,0.0105419999999999,1.0011279,0.8895303,0.6812154,0.6812154,0.9905613,0.8789637,0.4622035,0.45064,0.0901265,-0.0943347,-0.00943870000000002,0.00432489999999996,-0.0200349,0.0120749999999999,0.0572644,-0.0818045000000001,-0.0111781,0.00647350000000002,-8.75999999999655e-05,-0.000455199999999989
"Ys0...152",-0.5,1.5,-0.2,1.5,0.8516095,0.7942737,0.876716,0.8878655,0.8827132,0.8719486,0.7817586,0.8760586,0.8760216,0.8859028,0.8827432,0.8515598,0.794088,0.8760231,0.8874669,0.8825826,0.0573358,-0.0824423000000001,-0.0111494999999999,0.0051523,0.0573358,-0.0943000000000001,-0.00988120000000003,0.0051523,0.0105894000000001,0.0118577,0.0105524,1.0007082,0.8885737,0.6843656,0.6843656,0.9901188,0.8779843,0.4643073,0.4524634,0.09019,-0.0943000000000001,-0.00988120000000003,0.00315960000000004,-0.0203091,0.0118577,0.0574718,-0.0819351,-0.0114437999999999,0.00488429999999995,-8.08999999999394e-05,-0.000507200000000041
"Ys0...153",-0.5,1.5,0.2,-1.5,0.8484565,0.7921992,0.8834882,0.8863213,0.8706364,0.8787372,0.7887799,0.883633,0.8836999,0.8865196,0.8666304,0.848576,0.7921934,0.8836503,0.8861728,0.870505,0.0562573,-0.091289,-0.00283310000000003,0.0156849,0.0562573,-0.0948531,-0.00281969999999998,0.0156849,0.00355070000000002,0.00356410000000007,0.0036176,1.000731,0.8870523,0.6551742,0.6551742,0.9971803,0.8835016,0.4569396,0.4543182,0.0899573,-0.0948531,-0.00281969999999998,0.0198891999999999,-0.0342867,0.00356410000000007,0.0563825999999999,-0.0914569,-0.00252249999999998,0.0156678,-0.000250900000000054,0.000167899999999999
"Ys0...154",-0.5,1.5,0.2,-1,0.8507247,0.7946097,0.8819039,0.8878309,0.8724134,0.8773872,0.7873778,0.8821624,0.8821432,0.8873225,0.8694406,0.8508941,0.7945711,0.8821334,0.8876435,0.8723364,0.056115,-0.0872942,-0.00592700000000002,0.0154175,0.056115,-0.0947846,-0.0051793,0.0154175,0.00674269999999999,0.00749040000000001,0.00672349999999999,1.0015634,0.8893943,0.6609196,0.6609196,0.9948207,0.8826516,0.4553809,0.4496932,0.0900094,-0.0947846,-0.0051793,0.0178819,-0.0296353,0.00749040000000001,0.056323,-0.0875623,-0.00551010000000007,0.0153071,-0.00024639999999998,0.000268099999999993
