"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"264",1.5,-1,-0.2,1.5,0.0544125,-0.02182828769901,1,3,4,2,1,3,4,2
"265",1.5,-1,0.2,-1.5,0.000539500000000026,-0.000818290031960001,1,3,4,2,1,3,4,2
"266",1.5,-1,0.2,-1,-0.0130804999999998,-0.00441355397999999,1,3,4,2,1,3,4,2
"267",1.5,-1,0.2,1,0.0424345999999999,-0.01882024891065,1,3,4,2,1,3,4,2
"268",1.5,-1,0.2,1.5,0.0545652,-0.02175499089864,1,3,4,2,1,3,4,2
"269",1.5,-1,0.75,-1.5,0.000326099999999996,-0.000817532776719998,1,3,4,2,1,3,4,2
"270",1.5,-1,0.75,-1,-0.013335,-0.00441289346348,1,3,4,2,1,3,4,2
"271",1.5,-1,0.75,1,0.0424004,-0.01886272753806,1,3,4,2,1,3,4,2
"272",1.5,-1,0.75,1.5,0.0545209000000001,-0.02177897908602,1,3,4,2,1,3,4,2
"273",1.5,0,-0.75,-1.5,0.0199646000000001,0.00119010366463999,4,1,3,2,4,1,3,2
"274",1.5,0,-0.75,-1,0.0346468,0.000855134046719998,3,2,4,1,4,2,3,1
"275",1.5,0,-0.75,1,0.0397508,0.000682666020400002,2,4,3,1,3,4,2,1
"276",1.5,0,-0.75,1.5,0.0367312,0.000731883405570009,2,4,3,1,3,4,2,1
"277",1.5,0,-0.2,-1.5,0.0200627999999999,0.00118645421174,4,1,3,2,4,1,3,2
"278",1.5,0,-0.2,-1,0.0346523000000001,0.000854050442979995,3,2,4,1,4,2,3,1
"279",1.5,0,-0.2,1,0.0398826000000001,0.000686860478039996,2,4,3,1,3,4,2,1
"280",1.5,0,-0.2,1.5,0.0367408,0.000741719810999997,2,4,3,1,3,4,2,1
"281",1.5,0,0.2,-1.5,0.0202621000000001,0.00118237811562,4,1,3,2,4,1,3,2
"282",1.5,0,0.2,-1,0.0345303000000001,0.000855938164099999,4,2,3,1,4,2,3,1
"283",1.5,0,0.2,1,0.0396761,0.000689510884439992,2,4,3,1,3,4,2,1
"284",1.5,0,0.2,1.5,0.0367869999999999,0.000734299870499998,2,4,3,1,3,4,2,1
"285",1.5,0,0.75,-1.5,0.0201024999999999,0.00118169875663,4,1,3,2,4,1,3,2
"286",1.5,0,0.75,-1,0.0345659,0.000856788319350004,4,2,3,1,4,2,3,1
"287",1.5,0,0.75,1,0.0398031,0.000685288860620005,3,4,2,1,3,4,2,1
"288",1.5,0,0.75,1.5,0.0368838000000001,0.000737804106179994,3,4,2,1,3,4,2,1
"289",1.5,1,-0.75,-1.5,0.000565499999999997,0.00228429721564,4,1,2,3,4,1,2,3
"290",1.5,1,-0.75,-1,-0.00322880000000003,0.00288985521624,4,1,3,2,4,1,3,2
"291",1.5,1,-0.75,1,-0.0358801999999999,0.00455683467927999,4,3,2,1,4,3,2,1
"292",1.5,1,-0.75,1.5,-0.0402676000000001,0.00480325935714,3,4,2,1,3,4,2,1
"293",1.5,1,-0.2,-1.5,0.00046820000000003,0.0022904016975,4,1,2,3,4,1,2,3
"294",1.5,1,-0.2,-1,-0.00261699999999987,0.00286817311289999,4,1,3,2,4,1,3,2
"295",1.5,1,-0.2,1,-0.0357740000000001,0.00455813702006,4,3,2,1,4,3,2,1
"296",1.5,1,-0.2,1.5,-0.0402918,0.00480202777889999,3,4,2,1,3,4,2,1
"297",1.5,1,0.2,-1.5,0.000489399999999973,0.0022782988032,4,1,2,3,4,1,2,3
"298",1.5,1,0.2,-1,-0.0029125000000001,0.00288035491716001,4,1,3,2,4,1,3,2
"299",1.5,1,0.2,1,-0.0356879000000001,0.00456149517918001,4,3,2,1,4,3,2,1
"300",1.5,1,0.2,1.5,-0.0402638000000001,0.00480511953600001,3,4,2,1,3,4,2,1
"301",1.5,1,0.75,-1.5,0.000622800000000034,0.00228258326544,4,1,2,3,4,1,2,3
"302",1.5,1,0.75,-1,-0.00289149999999994,0.00287922905296,4,1,3,2,4,1,3,2
"303",1.5,1,0.75,1,-0.0359130000000001,0.00456401820974,4,3,2,1,4,3,2,1
"304",1.5,1,0.75,1.5,-0.040229,0.00480403993459,3,4,2,1,3,4,2,1
"305",1.5,1.5,-0.75,-1.5,-0.0109983,0.00264998978752,4,1,2,3,4,1,2,3
"306",1.5,1.5,-0.75,-1,-0.0271681999999999,0.0038716062875,4,1,2,3,4,1,2,3
"307",1.5,1.5,-0.75,1,-0.0907796,0.008195442505,4,3,1,2,4,3,2,1
"308",1.5,1.5,-0.75,1.5,-0.099662,0.00893201163924,4,3,1,2,4,3,2,1
"309",1.5,1.5,-0.2,-1.5,-0.0112958999999999,0.00266941049315999,4,1,2,3,4,1,2,3
"310",1.5,1.5,-0.2,-1,-0.0270156000000001,0.00386642231240001,4,1,2,3,4,1,2,3
"311",1.5,1.5,-0.2,1,-0.0905713,0.00817191316081001,4,2,1,3,4,3,2,1
"312",1.5,1.5,-0.2,1.5,-0.0993266999999999,0.008919381123,4,3,1,2,4,3,2,1
"313",1.5,1.5,0.2,-1.5,-0.0110828999999999,0.00265996757609999,4,1,2,3,4,1,2,3
"314",1.5,1.5,0.2,-1,-0.0269234999999999,0.0038540780535,4,1,2,3,4,1,2,3
"315",1.5,1.5,0.2,1,-0.0906426000000001,0.00817908693088,4,2,1,3,4,3,2,1
"316",1.5,1.5,0.2,1.5,-0.0993250000000001,0.00891915214125,4,3,1,2,4,3,2,1
"317",1.5,1.5,0.75,-1.5,-0.0112951999999999,0.00267063709858,4,1,2,3,4,1,2,3
"318",1.5,1.5,0.75,-1,-0.0269820999999999,0.00386068911299999,4,1,2,3,4,1,2,3
"319",1.5,1.5,0.75,1,-0.0908654,0.00818571369165,4,3,1,2,4,3,2,1
"320",1.5,1.5,0.75,1.5,-0.0994885999999999,0.00893429073088,4,3,1,2,4,3,2,1
